checksum1,checksum2,join_count,join_threads,join_throughput,join_time,max_key,nr,ns,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
17761779669907186848,18245323966585418328,9536796192,16,758103857.637411,0.131908,262144,50000000,50000000,16,231191200.874483,0.432542,0.566994,176368647.883048
17761779669907186848,18245323966585418328,9536796192,32,812076388.990570,0.123141,262144,50000000,50000000,16,233350513.277677,0.428540,0.554261,180420425.690798
17761779669907186848,18245323966585418328,9536796192,64,663926401.162183,0.150619,262144,50000000,50000000,16,232646292.634418,0.429837,0.582953,171540378.926868
17761779669907186848,18245323966585418328,9536796192,4,214427092.975137,0.466359,262144,50000000,50000000,32,273108103.509154,0.366155,0.834812,119787467.802724
17761779669907186848,18245323966585418328,9536796192,8,401861919.889048,0.248842,262144,50000000,50000000,32,273754009.114968,0.365291,0.616638,162169628.085597
17761779669907186848,18245323966585418328,9536796192,16,752275215.651535,0.132930,262144,50000000,50000000,32,271635273.341972,0.368141,0.503619,198562720.060024
17761779669907186848,18245323966585418328,9536796192,32,780290284.875597,0.128157,262144,50000000,50000000,32,272266758.429948,0.367287,0.498591,200565001.561944
17761779669907186848,18245323966585418328,9536796192,64,690743540.213719,0.144772,262144,50000000,50000000,32,276717853.807454,0.361379,0.508953,196481784.917475
17761779669907186848,18245323966585418328,9536796192,4,213421745.474375,0.468556,262144,50000000,50000000,64,278017530.356354,0.359690,0.831151,120315080.427963
17761779669907186848,18245323966585418328,9536796192,8,409312651.726065,0.244312,262144,50000000,50000000,64,273892160.207220,0.365107,0.612662,163222233.136723
17761779669907186848,18245323966585418328,9536796192,16,689922666.389089,0.144944,262144,50000000,50000000,64,277136013.666493,0.360834,0.508498,196657553.286315
17761779669907186848,18245323966585418328,9536796192,32,801909607.209398,0.124702,262144,50000000,50000000,64,270917671.435106,0.369116,0.496309,201487353.722351
17761779669907186848,18245323966585418328,9536796192,64,667526883.431729,0.149807,262144,50000000,50000000,64,271239787.892635,0.368677,0.521395,191793165.560201
